#{"t_start": 1775959733.6788962, "env_id": "None"}
r,l,t
-5861.912454,64,20.446196
-8289.846076,66,20.458935
-8595.313338,62,20.470726
-8677.830783,71,20.484069
-9801.313007,78,20.499526
-8634.386129,78,20.515105
-10851.740812,82,20.530959
-11747.620814,77,20.54571
-8845.220924,90,20.562891
-8140.034761,64,20.57493
-9808.917715,87,20.591213
-10161.8255,82,20.607483
-6407.793502,51,20.617645
-9787.255784,80,20.632782
-7257.264376,74,20.646972
-9928.398028,84,20.662954
-4190.939917,34,20.669446
-7586.795871,60,20.680862
-9794.003471,86,20.697231
-9789.124676,83,20.713817
-11709.557379,84,20.731158
-4656.171195,41,20.739039
-9846.797349,70,20.752152
-8653.179011,70,20.765424
-8573.571767,66,20.777851
-5894.311169,59,20.789058
-6613.068151,60,20.80105
-9248.632039,80,20.817688
-11721.993268,93,20.835952
-4945.472037,44,20.844553
-5297.315707,46,20.853335
-8479.938301,67,20.86599
-11419.222018,91,20.883275
-9919.03475,71,20.896982
-9070.235011,78,20.91198
-12651.562102,87,20.929572
-9044.8037,56,20.940261
-8504.717856,72,20.954186
-8819.952006,69,20.967431
-10195.057858,84,20.983638
-7201.327942,59,20.995102
-11543.878142,92,21.435624
-7869.542997,78,21.451521
-10264.074569,80,21.467242
-5740.587268,49,21.476602
-10207.406222,79,21.492123
-8582.010108,72,21.505873
-9607.676343,82,21.521361
-9029.484826,81,21.536832
-7384.312416,65,21.549288
-7172.659759,67,21.563184
-7235.036512,59,21.574561
-9242.906957,80,21.589787
-7604.505911,66,21.603235
-8666.918035,69,21.617533
-5155.356751,51,21.627505
-8018.459757,65,21.640163
-9912.100463,78,21.655634
-9145.959225,75,21.673674
-12008.368884,90,21.695433
-12171.527624,84,21.71221
-7198.900161,63,21.724545
-6046.583196,58,21.735992
-5619.815307,41,21.744078
-8662.54152,88,21.76126
-6112.155973,50,21.772384
-9942.440019,84,21.788684
-8856.387226,68,21.802258
-7024.537222,63,21.814571
-10989.821507,90,21.831966
-9463.145286,69,21.845003
-5786.70465,50,21.854425
-12209.994704,90,21.872169
-5859.094709,51,21.882537
-5028.868695,56,21.893333
-10086.088702,79,21.908546
-9224.497351,79,21.924014
-7576.19568,68,21.938118
-12147.294678,87,21.956128
-7678.720372,70,21.969415
-11615.380168,87,21.987236
-10081.360327,80,22.00288
-11263.020614,90,22.019978
-11630.577358,86,22.036301
-5871.42308,51,22.045987
-7796.806268,61,22.05756
-8979.223639,76,22.072279
-9650.645791,85,22.089939
-5888.838918,51,22.100151
-9431.492369,66,22.112649
-6555.202043,58,22.123477
-8027.516495,65,22.135903
-7665.809182,70,22.149409
-6433.958957,64,22.16138
-12743.205325,95,22.179132
-11930.300464,92,22.19798
-7284.005094,57,22.208761
-6900.920205,66,22.221552
-7628.757261,64,22.233822
-8713.08244,72,22.672471
-3749.411134,23,22.676987
-10639.455169,95,22.695226
-10523.415292,86,22.712794
-8592.228352,77,22.728343
-8024.959666,68,22.741557
-7312.834147,71,22.75536
-7393.166397,57,22.766282
-8607.74062,68,22.779057
-6404.743333,64,22.791743
-7285.17816,60,22.803357
-5083.569475,36,22.810214
-10955.804691,94,22.829812
-10975.079768,90,22.84711
-10590.96206,93,22.864627
-11475.251635,94,22.882583
-7713.752592,72,22.896452
-6286.051096,56,22.907217
-10622.789286,87,22.924473
-9004.610877,69,22.937921
-5029.685487,51,22.947508
-5995.308426,54,22.957594
-9410.741247,74,22.971746
-4624.496674,34,22.978291
-9635.241385,84,22.994335
-9627.035878,69,23.007384
-9021.522625,70,23.020551
-10364.440081,87,23.038081
-4824.880761,42,23.046175
-9507.941162,56,23.057195
-9428.01697,80,23.07263
-7370.601597,60,23.084429
-12173.462771,98,23.103067
-6971.436846,68,23.115978
-7955.882654,68,23.128781
-10303.64371,85,23.146318
-6392.638751,42,23.154418
-8890.786375,69,23.167527
-8604.383772,72,23.181202
-9094.599202,68,23.194066
-8768.933665,82,23.209565
-5693.078523,60,23.22086
-8164.152271,87,23.238091
-6247.839527,54,23.249803
-8535.967099,75,23.264226
-7130.938069,61,23.276051
-9199.53603,77,23.290827
-10619.932531,82,23.306558
-9800.803486,84,23.322752
-9780.355615,77,23.337447
-8765.162477,77,23.353228
-8922.553602,81,23.368885
-9601.943414,90,23.386088
-6432.229548,62,23.397972
-6195.917665,56,23.408763
-6565.888468,63,23.420811
-6629.160843,61,23.432445
-9792.408137,76,23.447703
-5557.031471,54,23.893887
-5808.660178,47,23.903118
-7475.034766,82,23.918984
-6308.110911,54,23.929231
-6802.861606,69,23.942386
-6380.785246,67,23.955056
-5470.157436,53,23.965122
-6464.398193,46,23.97379
-8434.475428,79,23.990286
-9552.287625,89,24.007476
-8148.278362,62,24.019276
-6498.640996,56,24.029842
-7688.414376,76,24.044199
-9340.961986,78,24.059287
-7673.833246,62,24.071305
-9630.394272,72,24.086136
-8744.260376,70,24.100038
-11198.943174,84,24.115917
-6764.422399,62,24.127823
-10000.712482,74,24.141946
-7902.416766,61,24.153523
-9981.44122,92,24.170878
-8956.795388,72,24.184425
-8237.706851,58,24.196557
-5215.365101,47,24.205826
-7299.274149,65,24.218269
-4249.019939,46,24.226951
-5039.747163,42,24.234835
-7267.103271,68,24.248214
-13186.669959,102,24.267545
-8160.869877,74,24.281354
-5922.172085,52,24.292103
-5021.565376,38,24.29962
-9768.082764,73,24.313305
-10796.621739,87,24.329884
-9868.959446,74,24.343965
-9146.950965,77,24.358405
-10138.382147,75,24.372612
-9210.458195,80,24.387588
-8870.947946,80,24.403777
-8110.479857,57,24.41487
-7953.517583,66,24.42736
-12552.87744,91,24.444531
-7007.838233,68,24.457421
-14763.072419,108,24.505469
-8006.320691,54,24.516457
-6629.103956,59,24.527921
-9930.267649,75,24.542378
-7144.068268,63,24.554596
-9924.400896,83,24.570723
-10115.670836,70,24.584319
-7426.51126,64,24.597165
-9146.427296,79,24.613258
-5634.537792,48,24.622808
-5753.63011,48,24.632413
-6671.760033,60,24.644068
-7362.443232,71,24.657826
-12162.347229,90,24.674993
-9884.1247,89,24.694548
-10235.618422,78,24.710153
-10414.492201,78,25.16622
-12365.551386,96,25.185053
-6570.035738,60,25.196768
-9183.986791,82,25.212588
-5759.200376,59,25.224131
-8017.892317,72,25.238096
-7504.522923,67,25.252386
-9955.03282,93,25.270774
-10721.072664,90,25.288075
-7546.279872,65,25.300758
-9004.922788,84,25.317124
-8575.551236,70,25.330522
-7131.685575,62,25.342456
-8654.577534,67,25.356401
-9239.351163,77,25.37131
-8507.319858,75,25.385759
-8312.605056,76,25.400237
-8666.632769,78,25.415354
-6063.256655,55,25.426094
-9809.963387,85,25.442708
-4472.299761,43,25.451536
-7867.820387,82,25.469268
-6805.777043,68,25.482844
-7406.864475,66,25.495789
-8955.880827,64,25.508376
-9411.99028,87,25.525919
-8953.575953,80,25.541676
-7007.956711,57,25.552601
-12679.390723,96,25.572464
-9168.594171,79,25.587742
-7395.479673,63,25.599687
-7831.221025,77,25.614144
-8671.813857,67,25.626743
-9305.543811,81,25.642421
-7446.26777,69,25.655806
-9780.620837,87,25.673754
-5012.695911,36,25.680799
-6654.133874,66,25.693581
-9433.689011,79,25.709015
-9113.387235,76,25.723575
-10246.696876,88,25.740196
-10918.230235,92,25.758219
-9362.065878,88,25.776231
-8707.049461,69,25.789744
-11059.036341,92,25.807949
-9828.940639,81,25.823849
-8063.208306,76,25.838506
-6522.623455,71,25.852201
-7700.195834,71,25.865693
-5938.673205,58,25.877712
-7674.256319,67,25.890869
-10040.638774,85,25.907383
-9122.741563,87,25.92415
-5766.055794,62,25.935931
-9062.034682,79,25.951058
-7213.390762,58,26.420478
-8772.306912,82,26.436335
-6903.220681,66,26.448845
-7222.619394,62,26.460671
-10478.841547,79,26.475475
-5959.560412,64,26.487517
-5077.006713,46,26.496173
-8083.920925,77,26.51233
-8033.889286,69,26.525725
-7954.251158,72,26.539625
-7343.274753,76,26.554273
-10977.66846,88,26.571356
-11924.655651,88,26.588178
-8535.090718,83,26.603925
-7748.844924,78,26.619967
-10323.783282,86,26.637726
-8238.261342,60,26.650619
-5961.075226,68,26.663876
-9674.75062,79,26.679026
-6921.596114,72,26.692716
-12874.063545,90,26.709537
-4955.003089,43,26.718793
-6524.33513,68,26.732431
-9680.119376,74,26.746469
-11088.658372,88,26.764013
-8352.882241,71,26.777731
-7005.580192,62,26.789569
-11997.059655,89,26.807443
-7196.65913,53,26.819524
-9329.751997,91,26.838412
-8667.312389,73,26.852837
-8442.128103,84,26.868625
-7200.836017,68,26.881373
-10737.039235,92,26.898661
-7471.412281,64,26.910969
-5970.108871,52,26.921008
-9107.773297,75,26.93662
-6316.83832,59,26.948236
-9397.009339,74,26.962925
-8429.002509,76,26.977606
-5979.407146,62,26.989874
-9688.03906,78,27.004939
-9260.4131,85,27.021032
-6533.542992,71,27.035313
-9873.631119,79,27.051201
-6431.585302,64,27.063734
-5723.459924,53,27.07397
-11583.610961,78,27.08899
-6848.65186,53,27.099248
-8853.336136,73,27.11313
-11379.583316,102,27.132568
-11134.22537,82,27.14937
-7894.892323,69,27.162498
-6727.739065,71,27.175863
-7136.709205,71,27.189493
-11590.862012,97,27.208093
-7016.011031,71,27.660662
-7409.631418,61,27.673838
-6945.102616,60,27.685584
-9165.187711,78,27.701203
-9098.850328,80,27.716595
-11150.355773,88,27.733865
-6556.054244,60,27.74535
-5973.740179,52,27.755305
-9451.707731,77,27.794544
-9377.280068,78,27.814401
-11349.178702,88,27.835811
-9825.485773,84,27.853962
-9718.858735,75,27.868875
-4706.337491,48,27.878564
-9140.268274,80,27.895908
-7782.229338,71,27.909839
-8711.531398,78,27.924968
-10684.555664,76,27.944343
-9840.397588,87,27.962438
-9774.950123,81,27.979382
-9712.566488,86,27.997119
-8077.941673,70,28.010635
-8750.80367,71,28.024353
-9561.915245,86,28.04077
-5127.3552,43,28.049218
-11622.042767,90,28.066538
-8824.425123,81,28.082039
-5963.466105,60,28.095384
-10945.621577,84,28.112566
-11019.669541,87,28.130051
-6532.326456,60,28.141783
-6446.325676,66,28.154606
-10634.002903,97,28.173673
-9094.822357,83,28.189761
-9708.908734,81,28.206244
-9410.494535,84,28.222568
-5457.699588,53,28.232607
-8469.140271,76,28.248017
-10286.883892,86,28.264696
-10900.24388,73,28.278642
-4537.938233,39,28.28642
-8844.173727,76,28.300884
-8520.760654,84,28.318156
-8799.074675,72,28.33194
-10603.214197,69,28.344999
-12407.798402,94,28.363047
-9753.565728,83,28.378791
-8214.691286,76,28.393207
-10029.152016,84,28.409043
-11516.089189,98,28.428925
-7847.962788,74,28.443039
-8749.448578,65,28.455288
-7411.225743,74,28.469232
-9341.741251,74,28.483154
-7671.645706,74,28.497155
-10299.992357,85,28.948971
-9452.490702,87,28.965806
-6086.061526,50,28.975362
-7793.69258,62,28.987178
-8749.159307,72,29.001344
-6590.874543,61,29.013222
-9904.411435,86,29.029874
-7645.194784,77,29.045384
-8548.07884,71,29.059451
-10364.426633,89,29.076739
-8045.71438,77,29.091688
-5730.785988,50,29.101254
-9754.428071,80,29.116322
-5278.795524,55,29.126693
-6277.264966,56,29.137172
-10957.672939,84,29.153929
-5578.667013,58,29.165417
-6795.560241,66,29.177752
-5977.543211,57,29.188666
-9954.321831,88,29.205383
-9044.99416,80,29.22047
-6892.447328,60,29.231667
-6858.992429,68,29.244673
-5559.582839,50,29.25524
-4466.867579,46,29.264339
-6077.759946,57,29.275119
-10155.410798,80,29.290125
-9360.334289,79,29.304874
-8167.046553,75,29.31898
-6374.347074,58,29.330397
-6616.315558,64,29.343595
-8169.071281,66,29.356219
-8315.479485,76,29.371873
-9004.777224,79,29.387011
-8755.748715,82,29.402592
-5571.55617,46,29.41143
-10709.923394,74,29.425621
-6885.352079,56,29.436254
-12912.012528,102,29.45546
-11025.212387,76,29.470672
-5484.33007,50,29.480425
-7154.467506,64,29.492682
-9480.68575,81,29.508108
-10138.730062,90,29.525288
-4925.350802,48,29.534333
-7241.611781,71,29.547627
-5051.537346,47,29.556392
-9627.585913,94,29.575549
-5409.419338,53,29.586159
-10496.032355,97,29.604615
-8864.874072,76,29.618855
-5233.224994,42,29.626845
-11171.760579,83,29.642488
-9066.623189,77,29.657148
-6747.100114,69,29.670154
-6274.005048,59,29.682476
-11762.95399,98,29.701119
-4662.086166,40,29.708858
-4758.027723,47,29.717809
-9297.134777,77,30.15625
-8337.090074,66,30.169378
-10272.425099,92,30.186969
-7331.555244,68,30.199953
-9704.199424,80,30.21692
-10343.468825,86,30.23346
-9600.588715,81,30.249432
-9514.543708,77,30.264202
-8709.721452,70,30.277443
-6961.741919,60,30.288944
-6704.18257,57,30.300149
-8374.609205,69,30.314186
-10740.99217,92,30.332383
-8507.498618,67,30.345225
-6432.875969,69,30.35836
-9312.859064,74,30.372491
-6672.972823,65,30.385188
-4840.111053,41,30.39314
-7615.793145,68,30.406569
-9125.928538,83,30.424407
-7698.409691,59,30.436387
-8678.942283,75,30.450676
-8043.800993,70,30.463931
-12180.9452,83,30.479475
-6105.478639,57,30.525522
-7944.75603,76,30.540593
-7628.128503,76,30.555123
-9430.07273,79,30.570174
-9175.834623,77,30.58482
-6829.034427,67,30.597564
-9261.339633,78,30.612253
-11434.782479,95,30.631205
-8230.397931,76,30.645921
-5091.727902,49,30.655454
-10855.305766,84,30.671514
-9691.435677,89,30.688303
-10496.164633,91,30.705549
-7254.642544,67,30.718183
-14393.452294,103,30.738334
-6708.954419,65,30.750996
-9047.108363,84,30.76676
-6175.951749,51,30.776235
-7156.792756,64,30.788537
-10195.655318,79,30.804747
-6192.938052,55,30.816752
-10380.526726,86,30.834093
-6634.153794,61,30.847137
-10705.293719,86,30.864479
-7199.556146,62,30.876363
-10163.865768,78,30.89104
-5172.699602,45,30.899573
-7851.905261,62,30.911202
-10494.094134,87,30.927945
-9706.861933,84,30.94475
-10683.740881,88,30.962027
-10584.130302,90,30.979295
-9295.880604,79,31.418435
-5889.447958,59,31.429623
-9788.011069,86,31.445841
-5475.72465,47,31.45467
-6180.705094,64,31.467008
-8144.705585,74,31.482516
-8864.061385,88,31.499251
-6871.551187,65,31.511581
-8998.648355,83,31.527175
-8705.120433,79,31.542043
-8806.180165,74,31.555962
-6923.666674,65,31.568558
-8785.20895,70,31.582849
-8184.776215,71,31.596339
-6605.222493,70,31.609623
-6580.921207,57,31.620403
-6382.444521,54,31.63061
-8329.896531,80,31.645822
-8070.118629,64,31.658188
-8261.649639,72,31.671911
-4986.594565,51,31.682448
-5710.567799,60,31.694011
-6847.811915,74,31.707902
-8093.159925,81,31.72319
-7411.961207,60,31.734546
-9560.959619,78,31.749247
-8173.335281,74,31.763022
-7354.197907,78,31.777576
-9393.083486,74,31.792301
-4510.22757,38,31.801247
-7243.289604,66,31.814564
-10292.07766,93,31.832849
-8796.4868,82,31.848578
-7574.262587,78,31.863423
-10972.629166,93,31.88145
-8556.556643,78,31.897318
-6190.105757,58,31.908765
-5216.435852,52,31.919046
-8452.118884,77,31.933676
-8083.357996,73,31.94748
-7718.485235,69,31.960702
-6822.865738,56,31.971298
-9483.780849,86,31.987441
-6304.454834,63,32.000228
-9411.773121,80,32.015894
-6005.099489,55,32.026468
-8275.59366,78,32.041277
-11598.627702,74,32.055588
-7162.7147,64,32.067926
-8362.033371,64,32.080337
-7817.911565,70,32.093592
-6452.866173,48,32.103826
-9452.969243,79,32.119362
-6818.903478,66,32.132169
-9641.210352,92,32.149895
-8515.639868,72,32.163873
-5737.508138,55,32.174613
-8790.540023,70,32.188064
-9181.904216,77,32.679473
-4942.933954,44,32.688774
-7812.404757,78,32.703971
-5877.054348,58,32.715273
-8701.36067,75,32.730023
-10613.598106,87,32.748157
-9058.402973,68,32.761246
-5117.287518,57,32.772255
-7801.163017,73,32.786432
-9183.93443,79,32.802681
-11326.933165,86,32.820145
-8259.752759,77,32.835597
-6016.826769,60,32.848136
-9228.518622,80,32.864237
-7655.013473,66,32.877179
-8385.338494,78,32.892576
-6343.213261,50,32.902388
-12882.110704,93,32.919988
-7084.67255,60,32.931304
-10014.629818,86,32.948882
-11037.423953,98,32.968369
-9056.48705,76,32.982754
-9387.526791,86,32.999013
-9031.591265,73,33.012856
-11491.779361,90,33.029845
-9320.556765,70,33.042997
-6137.146336,70,33.057483
-8981.964725,82,33.073481
-11279.876731,90,33.090965
-7513.677173,78,33.105776
-9981.413304,94,33.123656
-6316.376669,63,33.135763
-6439.4779,67,33.148511
-10740.994819,87,33.165811
-8746.791208,89,33.183119
-9322.451797,72,33.196769
-5554.064236,55,33.207153
-10523.919562,95,33.224881
-10192.800893,84,33.240581
-9164.314667,73,33.254773
-6922.486051,65,33.268062
-9184.863368,78,33.283506
-7423.499177,63,33.29542
-7265.05083,75,33.309918
-12101.321009,90,33.327227
-8690.575312,83,33.342956
-7146.975989,64,33.355103
-8281.443084,88,33.372463
-8274.113165,69,33.386125
-9415.147827,73,33.400109
-6220.209417,70,33.413371
-6262.722869,61,33.424845
-5280.998057,60,33.436132
-8426.069106,82,33.451675
-7098.888919,63,33.463674
-6594.384192,72,33.916162
-7315.717449,72,33.931257
-9574.338987,86,33.948213
-5895.719603,53,33.958677
-6695.037399,74,33.974707
-10083.672438,78,33.991622
-10788.48816,94,34.011828
-6064.274692,68,34.026182
-6551.387621,61,34.038081
-5796.234705,58,34.049455
-5745.564186,40,34.057246
-4733.311711,34,34.06461
-8116.493278,70,34.078123
-10060.643168,85,34.094332
-6105.873998,68,34.107187
-12939.672299,98,34.12707
-8283.299385,78,34.142018
-12771.646813,110,34.162848
-12289.313216,103,34.182234
-8989.327942,85,34.1985
-9909.45388,87,34.214847
-10130.962667,84,34.231938
-9923.761502,84,34.248463
-8660.601102,86,34.264601
-11317.110158,94,34.282475
-6543.876899,62,34.294368
-12553.805298,102,34.31371
-5860.491631,59,34.325783
-7474.031405,73,34.340052
-7786.847371,76,34.354536
-9177.107574,100,34.373449
-10969.996224,87,34.390169
-5699.207622,52,34.401145
-9781.90307,93,34.418685
-7605.419598,66,34.431828
-5627.017923,48,34.441264
-8885.979084,88,34.457972
-10135.441156,88,34.474419
-7646.100635,66,34.486946
-6168.384527,61,34.498585
-10192.460456,97,34.517017
-9022.747962,80,34.532225
-9196.136434,86,34.549727
-11800.439675,100,34.568807
-10121.770841,85,34.585019
-8985.333358,75,34.59937
-10256.42465,80,34.614484
-8702.370284,73,34.628379
-12530.504663,100,34.648362
-7318.42954,60,34.659944
-8130.058723,76,34.67454
-7982.606925,66,34.687132
-11040.358686,92,34.704426
-8735.676018,80,35.170111
-10124.472725,84,35.18813
-10667.315702,97,35.207255
-6177.788067,65,35.219988
-10164.177387,78,35.235025
-8142.284058,73,35.249724
-6306.616526,57,35.260676
-9970.407012,90,35.278794
-9624.282432,92,35.296909
-11106.51554,100,35.316203
-7757.118667,64,35.328543
-8222.450918,74,35.343564
-10838.559511,81,35.35956
-6712.718903,64,35.37207
-9046.133991,91,35.390894
-9538.943745,79,35.406209
-9670.0042,89,35.423257
-9974.793532,84,35.439185
-8180.027741,76,35.453489
-8531.861355,85,35.469399
-6984.657193,74,35.483378
-7084.781198,64,35.496519
-9912.243304,91,35.513694
-9215.990755,77,35.528192
-7743.586312,77,35.543264
-8757.646689,68,35.556331
-6732.495942,68,35.5692
-10780.193311,87,35.585446
-10456.046328,90,35.603733
-9753.085462,96,35.622139
