#{"t_start": 1775967785.2824872, "env_id": "None"}
r,l,t
-129.380453,101,305.986993
-54.870581,101,306.004081
-63.562893,119,306.02394
-32.176339,35,306.029951
-58.889185,62,306.040448
-69.267692,61,306.050717
-83.579031,127,306.071888
-70.04078,90,306.087947
-36.722652,35,306.365445
-46.753961,52,306.374351
-38.787177,42,306.381754
-54.640237,74,306.394219
-40.84271,62,306.405926
-64.438113,118,306.425782
-45.768859,94,306.441303
-58.583011,77,306.453963
-38.353468,53,306.462725
-44.650303,70,306.474158
-31.08714,77,306.486759
-44.23786,67,306.498098
-166.707413,145,306.524228
-30.916444,49,306.532593
-36.849774,51,306.541051
-88.080702,103,306.559137
-60.872861,87,306.57403
-51.305058,50,306.583686
-33.433199,54,306.593255
-76.437232,98,306.610781
-68.24266,68,306.622746
-42.176876,73,306.635344
-104.506628,126,306.656498
-63.275013,97,306.672778
-37.37027,38,306.679142
-100.215531,141,306.702663
-27.02582,28,306.70744
-98.557132,94,306.724304
-54.473147,71,306.736539
-71.912469,146,306.761222
-82.07604,103,306.778748
-130.835971,99,306.795932
-122.544434,159,306.823823
-35.656455,98,306.841175
-52.300694,35,306.847228
-25.805702,64,306.857907
-57.780205,82,306.871527
-50.141155,60,306.881555
-44.55651,65,306.892444
-76.022052,133,306.914792
-67.965819,81,306.929651
-97.174222,102,306.947428
-51.153161,81,306.960909
-55.968069,79,306.974376
-69.804103,103,306.991821
-60.640569,79,307.005231
-103.862041,92,307.021182
-79.604394,90,307.037499
-70.454947,81,307.05155
-50.610028,54,307.060644
-43.12269,90,307.351933
-20.604877,41,307.359269
-46.674146,44,307.36683
-113.521366,126,307.387923
-24.999299,32,307.393329
-127.845312,197,307.426791
-100.479738,169,307.456759
-42.86396,62,307.467471
-69.586013,76,307.480369
-37.470701,85,307.494963
-53.214891,71,307.507243
-54.743113,64,307.518107
-31.414522,51,307.526907
-51.981175,71,307.538958
-87.06365,100,307.556247
-26.922442,34,307.563392
-96.816455,135,307.590535
-90.828001,126,307.611917
-50.787536,123,307.633573
-27.728509,48,307.641691
-62.757438,92,307.657382
-25.447179,42,307.665538
-83.880166,98,307.682379
-45.505495,55,307.691858
-86.061482,107,307.709925
-89.031531,136,307.733155
-57.40628,88,307.747966
-55.187196,77,307.760869
-46.938744,65,307.772737
-63.680668,89,307.787951
-87.404974,86,307.802378
-59.490288,76,307.81486
-89.75663,138,307.837773
-47.329609,69,307.849275
-36.074218,48,307.857316
-23.379699,63,307.867806
-44.464053,53,307.877473
-54.159452,43,307.885
-38.416694,73,307.897127
-133.043245,125,307.917833
-61.536154,94,307.933445
-57.002425,77,307.946336
-85.915474,75,307.958682
-78.495687,98,307.974834
-89.538514,122,307.996386
-37.294379,38,308.002931
-140.182525,109,308.021247
-25.999424,41,308.028107
-45.074546,77,308.040869
-54.958168,108,308.326523
-72.434235,80,308.340258
-110.621191,104,308.35761
-53.265135,97,308.373768
-38.787677,40,308.380726
-34.161812,55,308.390145
-50.883046,78,308.404412
-31.896823,40,308.411448
-66.576138,75,308.424395
-67.87242,62,308.435075
-108.97403,136,308.457732
-42.436896,78,308.470648
-60.302368,95,308.486511
-153.663875,155,308.513354
-55.06399,51,308.522152
-58.728303,67,308.533834
-57.464052,86,308.548824
-69.277335,94,308.565843
-31.874775,42,308.573327
-43.03169,62,308.586027
-60.840579,89,308.601661
-107.859051,84,308.61673
-49.094365,118,308.637501
-71.553241,83,308.651763
-52.060751,50,308.660122
-59.590932,55,308.669225
-106.044423,129,308.690854
-38.551347,69,308.702662
-35.749432,53,308.711791
-28.738341,53,308.721618
-51.189708,82,308.735852
-34.981441,51,308.744568
-29.353491,53,308.753572
-30.448606,43,308.760818
-135.216232,103,308.77794
-43.419425,44,308.785473
-32.826914,65,308.796362
-47.159007,62,308.806602
-70.062397,118,308.826919
-52.536087,63,308.837785
-56.060792,87,308.852419
-25.064371,44,308.85985
-49.931995,125,308.881292
-54.217177,102,308.898715
-52.347293,105,308.916253
-38.562784,52,308.924981
-54.935568,53,308.934649
-31.477804,39,308.941538
-127.674606,109,308.960124
-31.30475,34,308.966007
-88.557654,138,308.989235
-106.990688,98,309.006339
-37.721126,52,309.015271
-63.643842,83,309.312492
-41.149551,79,309.325507
-122.23439,132,309.347032
-70.399907,52,309.356701
-49.843835,46,309.365238
-83.920267,115,309.385028
-63.467997,77,309.398275
-60.159152,98,309.415007
-47.976948,81,309.428822
-35.331944,46,309.436908
-61.476527,77,309.449904
-24.444635,57,309.46063
-110.385616,120,309.4811
-76.966781,76,309.49403
-75.557557,99,309.510622
-71.537461,90,309.525841
-65.074151,74,309.538176
-58.20456,80,309.551935
-46.673915,65,309.563422
-66.382057,85,309.579947
-74.151965,95,309.596509
-32.971048,47,309.60476
-63.899045,102,309.621828
-88.197281,70,309.633639
-26.713073,33,309.639285
-74.580716,97,309.655823
-53.141088,65,309.66708
-81.811238,84,309.682651
-41.492114,37,309.688975
-38.509798,72,309.701162
-28.56275,48,309.709265
-90.99945,128,309.731524
-56.167644,79,309.745097
-74.635567,88,309.75999
-51.893509,88,309.77474
-36.700937,87,309.790593
-46.858367,105,309.808011
-39.120988,71,309.819809
-60.740035,65,309.830527
-135.502156,133,309.852681
-37.602237,83,309.866572
-72.894634,100,309.883969
-101.868675,117,309.903729
-34.000977,56,309.913123
-49.4309,64,309.923679
-79.376731,84,309.937868
-78.319226,102,309.955136
-66.587383,96,309.971311
-86.496458,122,309.992725
-85.389008,106,310.276345
-86.011303,88,310.291206
-70.994118,119,310.312816
-53.410746,76,310.325689
-58.787015,95,310.341643
-45.874042,48,310.350004
-75.817101,115,310.369407
-36.375927,64,310.380308
-134.728607,116,310.399913
-89.061413,128,310.422963
-98.044548,118,310.443148
-55.594256,85,310.45729
-28.338055,54,310.466211
-28.117971,33,310.471688
-40.205771,45,310.479034
-38.283082,32,310.484376
-53.38803,83,310.49827
-41.59031,64,310.508954
-113.104229,141,310.534011
-72.125758,100,310.551402
-29.886875,46,310.55929
-109.093369,127,310.582196
-94.893731,95,310.598696
-58.773292,104,310.616771
-50.68048,47,310.6255
-35.793933,47,310.634367
-108.945521,100,310.651399
-46.985028,110,310.669981
-33.371938,64,310.68076
-64.729738,94,310.696453
-63.60424,64,310.70729
-30.45494,45,310.715002
-20.566466,43,310.722246
-68.958414,118,310.743481
-32.387617,38,310.750184
-56.180847,86,310.764731
-58.139858,68,310.776354
-107.471578,133,310.799308
-47.425802,82,310.813473
-154.89715,154,310.840912
-36.200385,56,310.85073
-100.134445,132,310.873011
-50.969073,68,310.884487
-89.779787,122,310.904698
-116.038843,138,310.927914
-58.188313,53,310.937729
-88.093062,131,310.959983
-81.493749,77,310.972724
-45.420479,89,311.258009
-70.332964,66,311.26989
-57.899845,70,311.281619
-83.039859,74,311.294029
-57.733238,59,311.303824
-31.840175,65,311.314519
-62.679224,97,311.330566
-40.16328,65,311.341425
-94.549615,121,311.362626
-52.148586,95,311.378845
-49.312036,60,311.388817
-59.655365,69,311.400355
-172.501687,132,311.422385
-98.339001,93,311.438033
-24.145351,38,311.444568
-40.227679,52,311.453329
-67.260608,83,311.468007
-36.454101,35,311.47444
-89.797845,103,311.492204
-36.642002,71,311.504201
-91.146228,115,311.523411
-67.842967,108,311.541478
-105.518934,84,311.555748
-40.700717,62,311.566521
-142.057879,137,311.592952
-35.418716,58,311.603161
-53.951562,43,311.61041
-94.820374,123,311.631732
-25.591799,48,311.639828
-75.041472,115,311.659523
-62.546682,73,311.671907
-43.309078,63,311.683895
-71.489751,86,311.698606
-41.542492,85,311.712824
-137.597416,133,311.735223
-46.431133,98,311.751674
-71.07727,75,311.76408
-66.057529,63,311.774573
-119.383345,101,311.792592
-92.961299,72,311.804941
-79.876937,105,311.822588
-100.165989,106,311.840547
-35.376758,35,311.846522
-85.732043,107,311.864294
-52.594358,116,311.883922
-65.994888,63,311.896441
-109.197814,169,311.926141
-83.653159,105,311.944543
-31.44668,81,312.251954
-96.888487,79,312.265569
-49.089904,104,312.282644
-48.653396,68,312.293943
-40.893223,74,312.307291
-28.916425,61,312.31793
-90.045275,105,312.335189
-56.525068,58,312.344668
-61.529332,103,312.361562
-39.336509,46,312.369123
-28.931301,30,312.374065
-76.100162,107,312.391873
-78.132346,127,312.413676
-92.972598,85,312.428549
-97.167571,146,312.452454
-85.570656,116,312.471718
-38.40554,63,312.48254
-86.4036,112,312.501355
-80.916216,98,312.518154
-55.314116,95,312.534668
-70.039028,135,312.557771
-42.568129,86,312.572672
-48.880282,84,312.588657
-71.147632,91,312.604354
-61.1431,107,312.623897
-68.059327,63,312.635282
-34.755318,40,312.642106
-82.358925,84,312.656385
-77.134895,111,312.6751
-24.611671,64,312.685805
-84.93371,96,312.702093
-68.03652,69,312.713873
-37.177057,66,312.726595
-120.791665,152,312.753787
-77.202452,110,312.77257
-39.862399,52,312.781391
-63.9624,63,312.791923
-95.270107,108,312.810576
-29.846474,63,312.821356
-46.753736,84,312.836273
-131.467448,101,312.85344
-57.259875,50,312.861747
-49.074852,85,312.876869
-64.8401,74,312.889602
-39.801561,43,312.896978
-140.163157,135,312.919804
-58.062071,109,312.939094
-57.701927,92,313.236786
-40.695031,74,313.249421
-63.181115,58,313.260845
-111.382613,126,313.282282
-108.865101,87,313.296594
-51.585357,54,313.305836
-50.269659,91,313.321111
-24.104218,53,313.330156
-96.335393,143,313.353567
-39.820943,73,313.366874
-79.19186,77,313.379982
-19.316978,35,313.385806
-49.272519,52,313.394363
-114.955006,137,313.41736
-50.119399,80,313.430695
-58.14536,72,313.442914
-41.586676,47,313.450777
-83.774366,101,313.468387
-27.290841,75,313.481761
-35.471854,60,313.492153
-81.466441,93,313.508065
-92.070493,73,313.520625
-78.653477,87,313.535513
-36.659346,74,313.548349
-107.4224,89,313.563317
-151.584225,116,313.586634
-85.678203,111,313.606704
-57.695006,115,313.626527
-63.818462,105,313.644317
-103.883401,83,313.658404
-76.282077,74,313.67083
-50.019616,100,313.68859
-53.567889,78,313.701913
-98.529099,114,313.720707
-58.663607,89,313.735515
-41.476926,87,313.750128
-105.938632,91,313.76529
-88.445249,137,313.788814
-84.581536,101,313.806111
-70.546716,80,313.81977
-58.009987,64,313.830639
-69.138286,89,313.845735
-62.227691,85,313.859893
-107.886283,88,313.874781
-62.282511,127,313.897384
-91.387803,84,313.91171
-36.955021,50,313.920254
-134.31285,137,314.22336
-98.654845,120,314.243565
-90.861471,110,314.262365
-123.671213,145,314.286457
-84.899316,109,314.304564
-43.029093,42,314.312513
-47.271591,65,314.324064
-49.308988,92,314.340673
-50.331351,92,314.356384
-44.922185,106,314.374474
-101.379126,121,314.394894
-37.266421,71,314.40683
-76.904767,93,314.423634
-68.874955,102,314.441369
-138.471227,143,314.465906
-142.249657,114,314.484816
-138.058101,141,314.508359
-123.710203,107,314.527465
-54.171577,61,314.538122
-36.160825,62,314.549266
-65.077367,108,314.567637
-58.330957,109,314.58814
-27.361533,30,314.593311
-97.482958,129,314.615188
-67.055965,78,314.62979
-101.627262,96,314.646375
-82.362958,119,314.666393
-75.620456,94,314.681947
-37.011517,76,314.694408
-71.24388,76,314.707106
-34.879119,34,314.712792
-41.946407,66,314.723687
-23.687618,39,314.731157
-69.245325,86,314.746065
-71.773705,142,314.769469
-75.569269,73,314.781567
-88.870236,103,314.798683
-39.270284,86,314.812811
-37.047288,55,314.822038
-44.80019,83,314.836572
-36.866292,43,314.843936
-80.568806,97,314.861103
-92.605264,108,314.879596
-60.271294,72,314.891943
-49.453292,81,314.905661
-57.52345,78,315.18622
-46.327762,52,315.195176
-34.662307,63,315.206113
-43.943809,52,315.214927
-73.895678,81,315.228479
-130.845344,130,315.250402
-38.157376,68,315.263221
-34.264735,60,315.273702
-68.661512,92,315.28948
-56.61981,48,315.29782
-47.233658,66,315.309076
-60.854659,59,315.319388
-29.325172,58,315.329321
-77.436739,117,315.348918
-106.950142,124,315.371007
-98.938398,145,315.395271
-43.787886,74,315.408412
-88.216748,99,315.425331
-84.608697,92,315.440992
-91.33443,90,315.461365
-69.178517,90,315.477821
-59.242289,74,315.490621
-28.958087,31,315.495985
-66.268716,80,315.50942
-71.747391,110,315.528081
-68.240984,103,315.545657
-31.412747,43,315.553153
-135.188901,146,315.579694
-60.801773,74,315.594128
-59.693274,92,315.610242
-134.694983,114,315.63046
-83.137233,94,315.646513
-75.66147,104,315.66415
-75.451678,103,315.682218
-81.217883,107,315.700576
-78.363758,107,315.718727
-50.341354,66,315.729929
-69.859259,81,315.743712
-105.862937,127,315.764583
-57.086776,79,315.777594
-66.626475,55,315.787654
-69.244058,89,315.803083
-35.892213,27,315.807712
-149.207973,158,315.834333
-77.881231,86,315.849027
-28.308005,43,315.856328
-46.277445,82,315.870153
-38.30838,74,315.882597
-53.964366,91,316.164178
-38.054214,39,316.170914
-69.41124,121,316.191151
-68.150811,82,316.204826
-50.321565,68,316.216175
-91.370612,128,316.238793
-50.577505,68,316.250194
-28.804786,88,316.264774
-31.056805,68,316.275995
-108.102674,129,316.297525
-76.222347,91,316.312762
-32.345489,59,316.322586
-59.502774,92,316.339223
-103.126542,112,316.357891
-29.974755,45,316.365716
-46.60566,50,316.374349
-42.603594,57,316.38411
-57.387881,66,316.395237
-82.021552,126,316.4166
-56.331101,103,316.43489
-114.651465,138,316.459472
-106.284975,96,316.475604
-102.1238,130,316.497992
-55.924841,82,316.511722
-41.005041,77,316.524778
-104.423905,109,316.544393
-99.334174,99,316.56167
-78.54875,112,316.582165
-114.479027,161,316.610182
-46.419166,79,316.623453
-62.538848,122,316.644506
-47.965554,59,316.655378
-31.550067,40,316.662319
-50.180897,56,316.67176
-108.388364,114,316.690842
-69.462138,104,316.708372
-60.213605,79,316.721539
-73.482692,88,316.736158
-61.158036,55,316.745374
-22.135488,51,316.75524
-80.04822,132,316.77797
-91.361976,150,316.803297
-142.611149,135,316.826183
-89.817509,145,316.850737
-63.181295,87,317.138999
-74.632216,135,317.161705
-60.49449,125,317.184408
-52.156557,74,317.197308
-72.982446,61,317.207916
-50.328445,88,317.223116
-44.5097,43,317.231068
-37.11888,76,317.243995
-60.380111,84,317.258224
-98.2155,132,317.2816
-90.227479,110,317.300661
-87.111402,119,317.320754
-57.87726,68,317.332334
-53.128973,65,317.343127
-121.613258,143,317.367598
-74.857246,120,317.389169
-27.576624,67,317.400742
-48.265419,88,317.415666
-119.705608,141,317.439499
-76.184212,67,317.450827
-53.405329,48,317.458949
-100.76823,145,317.48323
-87.471129,142,317.508391
-64.644069,86,317.523186
-67.184816,84,317.537529
-41.239264,58,317.548163
-24.519666,53,317.557654
-76.000353,104,317.576673
-41.134191,55,317.586809
-59.991067,64,317.59883
-86.995743,102,317.616863
-69.786001,91,317.632306
-40.795057,61,317.642587
-30.538535,44,317.650488
-85.525878,103,317.667972
-65.855725,85,317.68221
-30.998928,43,317.689328
-66.307798,88,317.705019
-103.829406,99,317.721831
-86.638655,102,317.738946
-43.315779,75,317.751427
-178.045052,186,317.782465
-46.312891,54,317.791758
-43.10697,68,317.804037
-40.188747,50,317.812868
-100.261069,145,317.837418
-51.249446,108,318.123381
-67.748459,101,318.140847
-52.196354,57,318.150827
-100.302396,132,318.173082
-135.676664,122,318.193702
-54.869435,60,318.203917
-45.986711,49,318.212231
-27.657109,48,318.220376
-119.354608,126,318.242798
-106.572368,115,318.261825
-55.005416,68,318.273375
-72.248243,71,318.285206
-106.878748,111,318.303549
-80.242457,126,318.324563
-76.141919,78,318.338604
-48.600036,59,318.348906
-44.772497,94,318.364997
-77.789844,59,318.374954
-33.600106,91,318.390499
-35.258617,36,318.396656
-38.207391,60,318.406925
-42.123239,71,318.418952
-130.510441,145,318.444583
-72.422164,106,318.462221
-80.536974,74,318.474417
-80.786809,105,318.492267
-33.091002,108,318.510768
-131.839085,139,318.533546
-43.258778,64,318.545175
-35.640477,44,318.552951
-80.761044,123,318.574882
-106.702627,109,318.594639
-52.151719,44,318.60249
-69.280191,85,318.616998
-39.22251,56,318.626501
-73.300719,70,318.638665
-51.874168,60,318.650131
-107.487269,117,318.670881
-85.633193,93,318.686865
-38.037889,76,318.69947
-38.429473,47,318.707309
-25.421376,36,318.713619
-95.657672,96,318.730158
-35.694294,69,318.741869
-47.67104,68,318.754186
-146.312954,129,318.775743
-66.523688,118,318.795741
-107.17997,133,319.090291
-46.284468,59,319.100623
-38.216989,66,319.111628
-75.270094,95,319.128049
-65.741119,52,319.136951
-40.663462,54,319.146009
-77.301221,90,319.161069
-39.796223,45,319.168525
-57.02993,74,319.181907
-78.855663,78,319.195783
-77.890215,150,319.22085
-31.920204,46,319.229023
-40.932501,45,319.236832
-49.075422,78,319.25018
-43.143228,70,319.261737
-59.047802,99,319.277919
